,Neighborhood,Neighborhood Latitude,Neighborhood Longitude,Venue,Venue Latitude,Venue Longitude,Venue Category
264,East Tremont,40.84269616,-73.88735618,JJ Restaurant & Cuchifritos,40.84502449,-73.89045477,Spanish Restaurant
265,East Tremont,40.84269616,-73.88735618,Chinatown,40.84169388,-73.88301849,Asian Restaurant
266,East Tremont,40.84269616,-73.88735618,Kennedy Fried Chicken,40.84578698,-73.883956,Fried Chicken Joint
267,East Tremont,40.84269616,-73.88735618,El Nuevo Valle #2,40.84557775,-73.88349864,Latin American Restaurant
268,East Tremont,40.84269616,-73.88735618,2001 Gourmet Deli,40.846653,-73.889216,Deli / Bodega
269,West Farms,40.83947506,-73.87774475,Jimbo's Hamburger Palace,40.83921744,-73.87803216,Diner
270,West Farms,40.83947506,-73.87774475,Subway,40.8406065,-73.87915268,Sandwich Place
271,West Farms,40.83947506,-73.87774475,Dunkin',40.84018654,-73.87653003,Donut Shop
272,West Farms,40.83947506,-73.87774475,Subway Sandwiches,40.840683,-73.878872,Sandwich Place
273,West Farms,40.83947506,-73.87774475,Twin Donut,40.840683,-73.878872,Donut Shop
274,West Farms,40.83947506,-73.87774475,Alitalia Pizzeria Restaurant,40.839676,-73.876021,Pizza Place
275,West Farms,40.83947506,-73.87774475,Food Hai,40.840579,-73.87948,Chinese Restaurant
276,West Farms,40.83947506,-73.87774475,1030 Deli Food Court,40.840311,-73.88075,Deli / Bodega
277,West Farms,40.83947506,-73.87774475,McDonald's,40.84039883,-73.87690089,Fast Food Restaurant
278,West Farms,40.83947506,-73.87774475,Hong Kong,40.84080887,-73.87335205,Chinese Restaurant
279,West Farms,40.83947506,-73.87774475,"El Salvadoreño, bar & restaurante",40.84068917,-73.87296082,Latin American Restaurant
280,High  Bridge,40.83662301,-73.92610209,Little Caesars Pizza,40.836029,-73.921468,Pizza Place
281,High  Bridge,40.83662301,-73.92610209,Domino's Pizza,40.83587284,-73.92099072,Pizza Place
282,High  Bridge,40.83662301,-73.92610209,Dunkin',40.8354434,-73.9209927,Donut Shop
283,High  Bridge,40.83662301,-73.92610209,Justine Restaurant,40.83550248,-73.92143941,Latin American Restaurant
284,High  Bridge,40.83662301,-73.92610209,Happy Garden,40.836523,-73.927094,Asian Restaurant
285,High  Bridge,40.83662301,-73.92610209,Dr Meat Market,40.836858,-73.926422,Food
286,High  Bridge,40.83662301,-73.92610209,Anthony's Pizzeria,40.83755112,-73.92729187,Pizza Place
287,High  Bridge,40.83662301,-73.92610209,Deli & Grocery Store,40.83841745,-73.92579525,Deli / Bodega
288,High  Bridge,40.83662301,-73.92610209,wah yong,40.83821106,-73.92478943,Chinese Restaurant
289,High  Bridge,40.83662301,-73.92610209,Checkers,40.83605933,-73.9228794,Restaurant
290,High  Bridge,40.83662301,-73.92610209,165 St and Nelson Ave,40.83430708,-73.92746583,Deli / Bodega
291,High  Bridge,40.83662301,-73.92610209,"City Fried Chicken - Bronx, NY",40.834657,-73.92871,Food
292,High  Bridge,40.83662301,-73.92610209,Dong King,40.833692,-73.927466,Chinese Restaurant
293,High  Bridge,40.83662301,-73.92610209,Dogout Food Center,40.83575058,-73.92210388,Deli / Bodega
294,High  Bridge,40.83662301,-73.92610209,Evelyn Meat and Fish Market,40.83405,-73.928767,Food
295,High  Bridge,40.83662301,-73.92610209,El Tina,40.83868646,-73.92967028,Seafood Restaurant
296,High  Bridge,40.83662301,-73.92610209,G and G Meat Market,40.834043,-73.929042,Food
297,High  Bridge,40.83662301,-73.92610209,Boca Chica Seafood Restaurant,40.83508336,-73.92166499,Seafood Restaurant
298,High  Bridge,40.83662301,-73.92610209,La Fuente Restaurant,40.833662,-73.929257,Spanish Restaurant
299,High  Bridge,40.83662301,-73.92610209,Jing Xin Chinese Restaurant,40.83366394,-73.92925262,Chinese Restaurant
300,High  Bridge,40.83662301,-73.92610209,La Nueva Win Hing Restaurant,40.835461,-73.921167,Chinese Restaurant
301,High  Bridge,40.83662301,-73.92610209,Lily's Restaurant,40.83567906,-73.9208381,Mexican Restaurant
302,High  Bridge,40.83662301,-73.92610209,El Caldero Restaurant & Sports Bar,40.837514,-73.920771,Latin American Restaurant
303,High  Bridge,40.83662301,-73.92610209,Jerome's Tropical  Restaurant,40.83742142,-73.92066956,Spanish Restaurant
304,High  Bridge,40.83662301,-73.92610209,Giovanni's Iv Italian Restraurant & Pizzeria,40.83523898,-73.92086126,Italian Restaurant
305,High  Bridge,40.83662301,-73.92610209,Happy Garden,40.83524179,-73.92084697,Chinese Restaurant
306,High  Bridge,40.83662301,-73.92610209,China Wang,40.84102631,-73.92526245,Chinese Restaurant
307,Melrose,40.81975437,-73.90942161,Perry Coffee Shop.,40.823181,-73.910928,Diner
308,Melrose,40.81975437,-73.90942161,Dunkin',40.8199185,-73.9135069,Donut Shop
309,Melrose,40.81975437,-73.90942161,Cinco de Mayo,40.82267439,-73.91159174,Mexican Restaurant
310,Melrose,40.81975437,-73.90942161,Pizza Hut,40.816248,-73.910317,Pizza Place
311,Melrose,40.81975437,-73.90942161,Subway,40.82028704,-73.91275634,Sandwich Place
312,Melrose,40.81975437,-73.90942161,Domino's Pizza,40.81982422,-73.91360474,Pizza Place
313,Melrose,40.81975437,-73.90942161,Subway,40.823119,-73.910767,Sandwich Place
314,Melrose,40.81975437,-73.90942161,Domino's Pizza,40.81982582,-73.9135956,Pizza Place
315,Melrose,40.81975437,-73.90942161,Little Caesars Pizza,40.820126,-73.912712,Pizza Place
316,Melrose,40.81975437,-73.90942161,3rd Ave Gourmet,40.820126,-73.912712,Deli / Bodega
317,Melrose,40.81975437,-73.90942161,I Love Pizza,40.82104492,-73.91280365,Pizza Place
318,Melrose,40.81975437,-73.90942161,C&G House Of Pizza,40.821045,-73.912806,Pizza Place
319,Melrose,40.81975437,-73.90942161,NY Finest Deli,40.821846,-73.912244,Deli / Bodega
320,Melrose,40.81975437,-73.90942161,Dominican Restaurant,40.82037244,-73.91338315,Spanish Restaurant
321,Melrose,40.81975437,-73.90942161,New china chinese restaurant,40.820049,-73.913478,Chinese Restaurant
322,Melrose,40.81975437,-73.90942161,Bona Pizza,40.81791651,-73.90533954,Pizza Place
323,Melrose,40.81975437,-73.90942161,Cocina Latina Restaurant Corp,40.816005,-73.908579,Spanish Restaurant
324,Melrose,40.81975437,-73.90942161,Linda's Pizzeria,40.82376,-73.908632,Pizza Place
325,Melrose,40.81975437,-73.90942161,Triple A Chinese Restaurant,40.81569672,-73.90740204,Chinese Restaurant
326,Mott Haven,40.80623875,-73.91609987,Pio Pio,40.80604732,-73.91418541,Peruvian Restaurant
327,Mott Haven,40.80623875,-73.91609987,Milk Burger,40.80355154,-73.91999199,Burger Joint
328,Mott Haven,40.80623875,-73.91609987,Golden Pizza,40.80759561,-73.91931837,Pizza Place
329,Mott Haven,40.80623875,-73.91609987,Dunkin',40.80765035,-73.91887973,Donut Shop
330,Mott Haven,40.80623875,-73.91609987,Dunkin',40.80567013,-73.91133807,Donut Shop
331,Mott Haven,40.80623875,-73.91609987,Little Caesars Pizza,40.80768678,-73.91964097,Pizza Place
332,Mott Haven,40.80623875,-73.91609987,Caridad,40.8047905,-73.91313171,Latin American Restaurant
333,Mott Haven,40.80623875,-73.91609987,One Way Deli,40.8069275,-73.91970412,Deli / Bodega
334,Mott Haven,40.80623875,-73.91609987,Valencia Bakery Inc,40.807935,-73.919458,Bakery
335,Mott Haven,40.80623875,-73.91609987,Road Grub Mobile,40.80297125,-73.91679914,Food Truck
336,Mott Haven,40.80623875,-73.91609987,Picanteria El Botecito,40.80357742,-73.91928864,Spanish Restaurant
337,Mott Haven,40.80623875,-73.91609987,Seafood Kingz,40.80376589,-73.91997395,Fish & Chips Shop
338,Mott Haven,40.80623875,-73.91609987,Medina Deli Grocery,40.810145,-73.91736,Deli / Bodega
339,Mott Haven,40.80623875,-73.91609987,Rincon Ecuatoriano,40.803759,-73.911875,Latin American Restaurant
340,Mott Haven,40.80623875,-73.91609987,Carmen And Cindy's,40.80321503,-73.91236115,Spanish Restaurant
341,Mott Haven,40.80623875,-73.91609987,Zaros Bread Basket,40.803867,-73.920739,Bakery
342,Mott Haven,40.80623875,-73.91609987,New Food King Restaurant Supply,40.804247,-73.921048,Food
343,Mott Haven,40.80623875,-73.91609987,McNeil General Foods,40.801894,-73.915259,Food
344,Port Morris,40.80166363,-73.91322139,Pio Pio,40.80604732,-73.91418541,Peruvian Restaurant
345,Port Morris,40.80166363,-73.91322139,Dunkin',40.80567013,-73.91133807,Donut Shop
346,Port Morris,40.80166363,-73.91322139,Schnitzel And Things,40.80161575,-73.91104646,Food Truck
347,Port Morris,40.80166363,-73.91322139,Lupa Gourmet,40.80252075,-73.91153717,Food
348,Port Morris,40.80166363,-73.91322139,Carmen And Cindy's,40.80321503,-73.91236115,Spanish Restaurant
349,Port Morris,40.80166363,-73.91322139,Walnut Bus Stop,40.800516,-73.910598,Restaurant
350,Port Morris,40.80166363,-73.91322139,Rincon Ecuatoriano,40.803759,-73.911875,Latin American Restaurant
351,Port Morris,40.80166363,-73.91322139,Road Grub Mobile,40.80297125,-73.91679914,Food Truck
352,Port Morris,40.80166363,-73.91322139,Caridad,40.8047905,-73.91313171,Latin American Restaurant
353,Port Morris,40.80166363,-73.91322139,No. 1 Wok,40.80585117,-73.91410589,Chinese Restaurant
354,Longwood,40.81509905,-73.8957882,Di-Elle's Restaurant,40.81711607,-73.89642925,Diner
355,Longwood,40.81509905,-73.8957882,Subway,40.81632121,-73.89664561,Sandwich Place
356,Longwood,40.81509905,-73.8957882,El Valle Restaurant,40.81611318,-73.89630997,Latin American Restaurant
357,Longwood,40.81509905,-73.8957882,Dunkin',40.81660292,-73.89218437,Donut Shop
358,Longwood,40.81509905,-73.8957882,McDonald's,40.81695971,-73.89253154,Fast Food Restaurant
359,Longwood,40.81509905,-73.8957882,N Rico Cafe,40.816642,-73.896196,Café
360,Longwood,40.81509905,-73.8957882,Red Star,40.816135,-73.896751,Chinese Restaurant
361,Longwood,40.81509905,-73.8957882,MATECAÑA,40.81684494,-73.90100098,Deli / Bodega
362,Hunts Point,40.80972988,-73.88331506,Fratellis Pizza Cafe,40.80980409,-73.88076041,Pizza Place
363,Hunts Point,40.80972988,-73.88331506,Randall Restaurant,40.812151,-73.884431,Spanish Restaurant
364,Hunts Point,40.80972988,-73.88331506,Mogridder's BBQ,40.81237409,-73.88382514,BBQ Joint
365,Hunts Point,40.80972988,-73.88331506,Blue Eagle Restaurant,40.809633,-73.881181,Food
366,Hunts Point,40.80972988,-73.88331506,City Tamale Inc,40.81016,-73.884653,Restaurant
367,Hunts Point,40.80972988,-73.88331506,the point cafe & grill,40.80975738,-73.88073014,Café
368,Hunts Point,40.80972988,-73.88331506,Lobster Place,40.81152725,-73.8848877,Seafood Restaurant
369,Hunts Point,40.80972988,-73.88331506,Bel Canto Fancy Foods,40.806893,-73.884069,Food
370,Morrisania,40.82359199,-73.90150649,Giovani's Big Pizza,40.81970573,-73.90166617,Pizza Place
371,Morrisania,40.82359199,-73.90150649,Dunkin',40.81999311,-73.90190651,Donut Shop
372,Morrisania,40.82359199,-73.90150649,SUBWAY,40.8200453,-73.90167646,Sandwich Place
373,Morrisania,40.82359199,-73.90150649,Dunkin',40.82508,-73.900406,Donut Shop
374,Morrisania,40.82359199,-73.90150649,White Castle,40.82196577,-73.89745368,Fast Food Restaurant
375,Morrisania,40.82359199,-73.90150649,Come And Get It Fish And Chips,40.82278824,-73.90253448,Fish & Chips Shop
376,Morrisania,40.82359199,-73.90150649,Great Wall Chinese Food,40.82327318,-73.90004241,Chinese Restaurant
377,Morrisania,40.82359199,-73.90150649,D'Sosa Gourmet Deli,40.821939,-73.901055,Deli / Bodega
378,Morrisania,40.82359199,-73.90150649,Fish N Chips,40.822777,-73.902543,Seafood Restaurant
379,Morrisania,40.82359199,-73.90150649,McDonald's,40.819665,-73.901987,Fast Food Restaurant
380,Morrisania,40.82359199,-73.90150649,Colony Fried Chicken,40.82015,-73.901145,Fried Chicken Joint
381,Morrisania,40.82359199,-73.90150649,San Marcos,40.822229,-73.897143,Latin American Restaurant
382,Morrisania,40.82359199,-73.90150649,Papa's Pizza,40.8199501,-73.9019165,Pizza Place
383,Morrisania,40.82359199,-73.90150649,Chinese Restaurant,40.822529,-73.896584,Chinese Restaurant
384,Morrisania,40.82359199,-73.90150649,Crown Fried Chicken,40.821294,-73.897207,American Restaurant
385,Morrisania,40.82359199,-73.90150649,Taco Mx,40.81949832,-73.90197502,Mexican Restaurant
386,Morrisania,40.82359199,-73.90150649,Fried Chicken n Pizza,40.8212471,-73.896972,Pizza Place
387,Morrisania,40.82359199,-73.90150649,National Bakery,40.821288,-73.896543,Bakery
388,Soundview,40.8210122,-73.8657461,Jimbo's,40.8233616,-73.86814504,Breakfast Spot
389,Soundview,40.8210122,-73.8657461,World Famous New Orleans Chicken,40.82309623,-73.867468,Fried Chicken Joint
390,Soundview,40.8210122,-73.8657461,John Caterers,40.820136,-73.865301,Food
391,Soundview,40.8210122,-73.8657461,Ashley's Pizzareia and Restaurant,40.82118988,-73.86620331,Pizza Place
392,Soundview,40.8210122,-73.8657461,Golden City Chinese Restaurant,40.82143531,-73.86637131,Chinese Restaurant
393,Soundview,40.8210122,-73.8657461,Kee Hing Restaurant,40.822141,-73.8677,Chinese Restaurant
394,Soundview,40.8210122,-73.8657461,Kansas Fried Chicken,40.822881,-73.867341,Burger Joint
395,Soundview,40.8210122,-73.8657461,Don Leo,40.818336,-73.86274,Latin American Restaurant
396,Soundview,40.8210122,-73.8657461,King Dragon Restaurant,40.81689,-73.86547,Chinese Restaurant
397,Clason Point,40.80655112,-73.85414416,Knapp Pizza,40.80723548,-73.85714562,American Restaurant
398,Clason Point,40.80655112,-73.85414416,210 Supermarket,40.80979919,-73.85521698,Deli / Bodega
399,Clason Point,40.80655112,-73.85414416,Maravilla's Bar and Grill,40.810872,-73.85537,South American Restaurant
400,Throgs Neck,40.81510926,-73.81635002,Muscle Maker Grill,40.81939123,-73.81729768,American Restaurant
401,Throgs Neck,40.81510926,-73.81635002,Green Dragon,40.81887821,-73.81679307,Asian Restaurant
402,Throgs Neck,40.81510926,-73.81635002,S & W Deli,40.81948471,-73.81758001,Deli / Bodega
403,Throgs Neck,40.81510926,-73.81635002,Franks Pizza & Restaurant,40.81872123,-73.81723942,Pizza Place
404,Throgs Neck,40.81510926,-73.81635002,Tosca Marquee,40.81922226,-73.81760067,Italian Restaurant
405,Throgs Neck,40.81510926,-73.81635002,TJ Lizzies Deli,40.81668075,-73.81213263,Deli / Bodega
406,Throgs Neck,40.81510926,-73.81635002,Hawaii Chinese Kitchen,40.818697,-73.817371,Chinese Restaurant
407,Country Club,40.84424594,-73.82409927,Barino's Market,40.84611596,-73.81941147,Sandwich Place
408,Country Club,40.84424594,-73.82409927,SUBWAY,40.84328,-73.826175,Sandwich Place
409,Country Club,40.84424594,-73.82409927,Pat and Luis Deli,40.845079,-73.827543,Food
410,Country Club,40.84424594,-73.82409927,Vibano's,40.846025,-73.820974,Italian Restaurant
411,Country Club,40.84424594,-73.82409927,China palace chinese restaurant,40.843896,-73.829649,Chinese Restaurant
412,Country Club,40.84424594,-73.82409927,Rivera Food And Deli,40.84428024,-73.82969666,Deli / Bodega
413,Parkchester,40.83793782,-73.85600311,Taqueria Tlaxcali,40.83609833,-73.85494781,Mexican Restaurant
414,Parkchester,40.83793782,-73.85600311,Jerry's Pizza,40.83587882,-73.85563109,Pizza Place
415,Parkchester,40.83793782,-73.85600311,Neerob,40.83611084,-73.85490233,Asian Restaurant
416,Parkchester,40.83793782,-73.85600311,Ellie's Diner,40.83788039,-73.8601318,American Restaurant
417,Parkchester,40.83793782,-73.85600311,Sabor Latino Seafood Restaurant,40.8363655,-73.8530336,Chinese Restaurant
418,Parkchester,40.83793782,-73.85600311,Golden Krust Caribbean Restaurant,40.83617445,-73.86101282,Caribbean Restaurant
419,Parkchester,40.83793782,-73.85600311,Pizza Hut,40.83383665,-73.85701797,Pizza Place
420,Parkchester,40.83793782,-73.85600311,Evo cocktail lounge & restaurant,40.83437736,-73.85359914,Restaurant
421,Parkchester,40.83793782,-73.85600311,Domino's Pizza,40.83384092,-73.85686179,Pizza Place
422,Parkchester,40.83793782,-73.85600311,Subway,40.8362686,-73.8601667,Sandwich Place
423,Parkchester,40.83793782,-73.85600311,Popeyes Louisiana Kitchen,40.83747834,-73.86000322,Fried Chicken Joint
424,Parkchester,40.83793782,-73.85600311,Twins Deli & Grocery,40.836264,-73.855501,Deli / Bodega
425,Parkchester,40.83793782,-73.85600311,The Harper Kitchen,40.83882457,-73.85827845,Café
426,Parkchester,40.83793782,-73.85600311,Premium Sweets & Restaurant,40.835799,-73.854893,Indian Restaurant
427,Parkchester,40.83793782,-73.85600311,Crown Fried Chicken,40.835419,-73.855777,Southern / Soul Food Restaurant
428,Parkchester,40.83793782,-73.85600311,Applebee's Grill + Bar,40.83757175,-73.86083206,American Restaurant
429,Parkchester,40.83793782,-73.85600311,Lorraine's Bar and Grill,40.83491783,-73.85441065,Italian Restaurant
430,Parkchester,40.83793782,-73.85600311,Dynasty Chinese Restaurant,40.836048,-73.859978,Asian Restaurant
431,Parkchester,40.83793782,-73.85600311,Mr .Pizza,40.83631878,-73.8604556,Pizza Place
432,Parkchester,40.83793782,-73.85600311,Big American Deli,40.835768,-73.851731,Deli / Bodega
433,Parkchester,40.83793782,-73.85600311,Canoa,40.835417,-73.851739,Spanish Restaurant
434,Parkchester,40.83793782,-73.85600311,Halal Kitchen Chinese Restaurant,40.833869,-73.856751,Chinese Restaurant
435,Parkchester,40.83793782,-73.85600311,Frank & Joe's,40.840014,-73.85103,Deli / Bodega
436,Parkchester,40.83793782,-73.85600311,I-95 Jerk Stop,40.83676214,-73.86148717,Food Truck
437,Westchester Square,40.8406195,-73.84219408,Estrellita Poblana IV,40.84207224,-73.84404435,Mexican Restaurant
438,Westchester Square,40.8406195,-73.84219408,El Bohio Tropical Restaurant,40.84060726,-73.84317652,Latin American Restaurant
439,Westchester Square,40.8406195,-73.84219408,Ljubo's Pizza,40.84024251,-73.84335521,Pizza Place
440,Westchester Square,40.8406195,-73.84219408,Wendy’s,40.8428998,-73.84535953,Fast Food Restaurant
441,Westchester Square,40.8406195,-73.84219408,Tremont Diner,40.84005058,-73.83729838,Diner
442,Westchester Square,40.8406195,-73.84219408,Subway,40.84107961,-73.84234987,Sandwich Place
443,Westchester Square,40.8406195,-73.84219408,Dunkin',40.84110465,-73.8392986,Donut Shop
444,Westchester Square,40.8406195,-73.84219408,Little Caesars Pizza,40.84110135,-73.84313828,Pizza Place
445,Westchester Square,40.8406195,-73.84219408,Dunkin',40.8424807,-73.84583684,Donut Shop
446,Westchester Square,40.8406195,-73.84219408,White Castle,40.84028716,-73.84129308,Fast Food Restaurant
447,Westchester Square,40.8406195,-73.84219408,SUBWAY,40.842369,-73.845586,Sandwich Place
448,Westchester Square,40.8406195,-73.84219408,Kai Asian Fusion,40.84359084,-73.84558937,Asian Restaurant
449,Westchester Square,40.8406195,-73.84219408,McDonald's,40.84037781,-73.84368134,Fast Food Restaurant
450,Westchester Square,40.8406195,-73.84219408,Twin Donut,40.84096909,-73.84217072,Donut Shop
451,Westchester Square,40.8406195,-73.84219408,Monuel's Fish Market,40.842046,-73.844943,Seafood Restaurant
452,Westchester Square,40.8406195,-73.84219408,Caridad  Restaurant,40.84292348,-73.84505244,Spanish Restaurant
453,Westchester Square,40.8406195,-73.84219408,Jade Garden,40.8374939,-73.84612274,Chinese Restaurant
454,Westchester Square,40.8406195,-73.84219408,M&R Deli and Coffee Shop,40.84413975,-73.84572218,Deli / Bodega
455,Westchester Square,40.8406195,-73.84219408,China Wok,40.844234,-73.845624,Chinese Restaurant
456,Van Nest,40.84360847,-73.86629918,Morris Park Pizza,40.84496199,-73.86760556,Pizza Place
457,Van Nest,40.84360847,-73.86629918,Primavera Pizzeria & Restaurant,40.84576058,-73.8638477,Pizza Place
458,Van Nest,40.84360847,-73.86629918,New Morris Deli,40.84652922,-73.86387375,Deli / Bodega
459,Van Nest,40.84360847,-73.86629918,Anthony's Pizza,40.84526933,-73.86609973,Pizza Place
460,Van Nest,40.84360847,-73.86629918,Arth Aljanathain,40.847338,-73.866632,Middle Eastern Restaurant
461,Van Nest,40.84360847,-73.86629918,Dunkin',40.84547621,-73.86594872,Donut Shop
